event-id,visible,timestamp,location-long,location-lat,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone,study-timezone,study-local-timestamp
1018740935,true,2014-12-26 00:00:30.000,-42.6139292,-8.6867456,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",762557.2048989127,9038954.004055837,"23S","Brasilia Time",2014-12-25 21:00:30.000
1018740936,true,2014-12-26 01:00:14.000,-42.6139392,-8.6867258,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",762556.1177003216,9038956.201806078,"23S","Brasilia Time",2014-12-25 22:00:14.000
1018740937,true,2014-12-26 02:00:38.000,-42.6138078,-8.6864339,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",762570.7879323673,9038988.408777345,"23S","Brasilia Time",2014-12-25 23:00:38.000
1018740938,true,2014-12-26 03:00:13.000,-42.6141589,-8.6884303,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",762530.7421051473,9038767.755317163,"23S","Brasilia Time",2014-12-26 00:00:13.000
1018740939,true,2014-12-26 04:00:30.000,-42.6160239,-8.6910264,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",762323.6024338783,9038481.795481669,"23S","Brasilia Time",2014-12-26 01:00:30.000
1018740940,true,2014-12-26 05:00:14.000,-42.6156164,-8.6928461,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",762367.2000526106,9038280.16807793,"23S","Brasilia Time",2014-12-26 02:00:14.000
1018740941,true,2014-12-26 06:00:14.000,-42.6181258,-8.6943972,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",762089.8445579107,9038110.280914044,"23S","Brasilia Time",2014-12-26 03:00:14.000
1018740942,true,2014-12-26 07:00:12.000,-42.6203775,-8.6964511,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",761840.5136738756,9037884.58089939,"23S","Brasilia Time",2014-12-26 04:00:12.000
1018740943,true,2014-12-26 08:00:29.000,-42.6226531,-8.6962036,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",761590.1529359627,9037913.539439278,"23S","Brasilia Time",2014-12-26 05:00:29.000
1018740944,true,2014-12-26 09:00:13.000,-42.6305722,-8.6996631,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",760715.9053092585,9037536.222142989,"23S","Brasilia Time",2014-12-26 06:00:13.000
1018740945,true,2014-12-26 10:00:13.000,-42.6425589,-8.6926419,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",759401.0878043122,9038321.323905665,"23S","Brasilia Time",2014-12-26 07:00:13.000
1018740946,true,2014-12-26 11:00:13.000,-42.6487831,-8.6877497,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",758719.195883297,9038866.878791397,"23S","Brasilia Time",2014-12-26 08:00:13.000
1018740947,true,2014-12-26 14:01:45.000,-42.6687047,-8.6706328,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",756537.5638971512,9040774.294550534,"23S","Brasilia Time",2014-12-26 11:01:45.000
1018740948,true,2014-12-26 15:00:29.000,-42.6705825,-8.6682875,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",756332.4109239486,9041035.054253856,"23S","Brasilia Time",2014-12-26 12:00:29.000
1018740949,true,2014-12-26 16:00:04.000,-42.6705522,-8.6682983,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",756335.7396192128,9041033.838855278,"23S","Brasilia Time",2014-12-26 13:00:04.000
1018740950,true,2014-12-26 17:00:15.000,-42.6705558,-8.6682642,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",756335.3663917992,9041037.614215933,"23S","Brasilia Time",2014-12-26 14:00:15.000
1018740951,true,2014-12-26 18:00:53.000,-42.6705661,-8.6682319,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",756334.2542750011,9041041.194941483,"23S","Brasilia Time",2014-12-26 15:00:53.000
1018740952,true,2014-12-26 19:00:11.000,-42.6706658,-8.6681575,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",756323.3277979787,9041049.494086124,"23S","Brasilia Time",2014-12-26 16:00:11.000
1018740953,true,2014-12-26 20:00:10.000,-42.6706389,-8.6682328,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",756326.2384041687,9041041.144502379,"23S","Brasilia Time",2014-12-26 17:00:10.000
1018740954,true,2014-12-26 21:00:11.000,-42.6707894,-8.6682472,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",756309.6586289599,9041039.652823634,"23S","Brasilia Time",2014-12-26 18:00:11.000
1018740955,true,2014-12-26 22:00:29.000,-42.6706272,-8.6682467,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",756327.5171423219,9041039.598665655,"23S","Brasilia Time",2014-12-26 19:00:29.000
1018740956,true,2014-12-26 23:00:13.000,-42.6704633,-8.6681867,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",756345.6031900819,9041046.126618883,"23S","Brasilia Time",2014-12-26 20:00:13.000
1018740957,true,2014-12-27 00:00:14.000,-42.6705917,-8.6682142,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",756331.4477283035,9041043.170604834,"23S","Brasilia Time",2014-12-26 21:00:14.000
1018740958,true,2014-12-27 01:01:00.000,-42.6705789,-8.6682142,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",756332.8570049314,9041043.16196484,"23S","Brasilia Time",2014-12-26 22:01:00.000
1018740959,true,2014-12-27 02:00:12.000,-42.6706067,-8.6682244,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",756329.7893133556,9041042.052169923,"23S","Brasilia Time",2014-12-26 23:00:12.000
1018740960,true,2014-12-27 03:00:11.000,-42.6706036,-8.6682719,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",756330.0984019316,9041036.794529127,"23S","Brasilia Time",2014-12-27 00:00:11.000
1018740961,true,2014-12-27 04:00:12.000,-42.6693269,-8.6671528,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",756471.4222612578,9041159.753344823,"23S","Brasilia Time",2014-12-27 01:00:12.000
1018740962,true,2014-12-27 05:00:30.000,-42.6661344,-8.6677336,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",756822.5226498666,9041093.334297398,"23S","Brasilia Time",2014-12-27 02:00:30.000
1018740963,true,2014-12-27 06:01:00.000,-42.6671461,-8.6670561,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",756711.5945108223,9041168.979206972,"23S","Brasilia Time",2014-12-27 03:01:00.000
1018740964,true,2014-12-27 07:00:47.000,-42.6726694,-8.6654053,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",756104.5970171937,9041355.357429594,"23S","Brasilia Time",2014-12-27 04:00:47.000
1018740965,true,2014-12-27 08:00:17.000,-42.6778656,-8.6692772,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",755529.8763935277,9040930.459724326,"23S","Brasilia Time",2014-12-27 05:00:17.000
1018740966,true,2014-12-27 09:00:08.000,-42.6788694,-8.6705669,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",755418.4872810207,9040788.439457357,"23S","Brasilia Time",2014-12-27 06:00:08.000
1018740967,true,2014-12-27 10:00:30.000,-42.6789161,-8.6706294,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",755413.3034293114,9040781.555718668,"23S","Brasilia Time",2014-12-27 07:00:30.000
1018740968,true,2014-12-27 11:00:23.000,-42.6789458,-8.6706203,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",755410.039658964,9040782.582546331,"23S","Brasilia Time",2014-12-27 08:00:23.000
1018740969,true,2014-12-27 12:00:18.000,-42.6789258,-8.6706411,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",755412.2275645984,9040780.267727103,"23S","Brasilia Time",2014-12-27 09:00:18.000
1018740970,true,2014-12-27 13:00:29.000,-42.6788058,-8.6706094,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",755425.4608063491,9040783.69436171,"23S","Brasilia Time",2014-12-27 10:00:29.000
1018740971,true,2014-12-27 14:00:19.000,-42.6788592,-8.670635,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",755419.5642425937,9040780.89784005,"23S","Brasilia Time",2014-12-27 11:00:19.000
1018740972,true,2014-12-27 15:00:10.000,-42.6788442,-8.6705981,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",755421.2406670306,9040784.970457075,"23S","Brasilia Time",2014-12-27 12:00:10.000
1018740973,true,2014-12-27 16:00:30.000,-42.6788525,-8.6705733,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",755420.3436174345,9040787.719975434,"23S","Brasilia Time",2014-12-27 13:00:30.000
1018740974,true,2014-12-27 17:00:19.000,-42.67884,-8.6705892,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",755421.7090977333,9040785.952349767,"23S","Brasilia Time",2014-12-27 14:00:19.000
1018740975,true,2014-12-27 18:00:18.000,-42.6789206,-8.6706183,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",755412.8154910117,9040782.786877917,"23S","Brasilia Time",2014-12-27 15:00:18.000
1018740976,true,2014-12-27 19:00:30.000,-42.6788719,-8.6706378,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",755418.1640997267,9040780.59658527,"23S","Brasilia Time",2014-12-27 16:00:30.000
1018740977,true,2014-12-27 20:00:16.000,-42.6788458,-8.6705922,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",755421.0684985667,9040785.624324346,"23S","Brasilia Time",2014-12-27 17:00:16.000
1018740978,true,2014-12-27 21:00:12.000,-42.6788042,-8.6705972,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",755425.6452124383,9040785.043123938,"23S","Brasilia Time",2014-12-27 18:00:12.000
1018740979,true,2014-12-27 22:00:17.000,-42.6789281,-8.6706092,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",755411.9959052769,9040783.79877041,"23S","Brasilia Time",2014-12-27 19:00:17.000
1018740980,true,2014-12-27 23:00:15.000,-42.6788858,-8.6705956,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",755416.6622630075,9040785.275050715,"23S","Brasilia Time",2014-12-27 20:00:15.000
1018740981,true,2014-12-28 01:01:00.000,-42.6837661,-8.6686586,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",754880.6565245843,9041002.868716162,"23S","Brasilia Time",2014-12-27 22:01:00.000
1018740982,true,2014-12-28 02:00:30.000,-42.6979361,-8.6553875,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",753329.4564786679,9042480.678817559,"23S","Brasilia Time",2014-12-27 23:00:30.000
1018740983,true,2014-12-28 03:00:30.000,-42.7027367,-8.6511919,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",752803.7062004146,9042948.077009331,"23S","Brasilia Time",2014-12-28 00:00:30.000
1018740984,true,2014-12-28 04:00:30.000,-42.7026108,-8.6511458,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",752817.5988607575,9042953.093893725,"23S","Brasilia Time",2014-12-28 01:00:30.000
1018740985,true,2014-12-28 05:00:30.000,-42.7026083,-8.6512689,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",752817.7919254109,9042939.472369803,"23S","Brasilia Time",2014-12-28 02:00:30.000
1018740986,true,2014-12-28 06:00:15.000,-42.7031897,-8.6514911,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",752753.6301430373,9042915.274281768,"23S","Brasilia Time",2014-12-28 03:00:15.000
1018740987,true,2014-12-28 07:00:15.000,-42.7031892,-8.6515289,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",752753.659961423,9042911.09173499,"23S","Brasilia Time",2014-12-28 04:00:15.000
1018740988,true,2014-12-28 08:00:21.000,-42.7040153,-8.6506406,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",752663.2973087053,9043009.922389261,"23S","Brasilia Time",2014-12-28 05:00:21.000
1018740989,true,2014-12-28 09:00:14.000,-42.704005,-8.6506817,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",752664.4039399913,9043005.368224313,"23S","Brasilia Time",2014-12-28 06:00:14.000
1018740990,true,2014-12-28 10:00:15.000,-42.7040453,-8.6507003,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",752659.9544047415,9043003.337068802,"23S","Brasilia Time",2014-12-28 07:00:15.000
1018740991,true,2014-12-28 11:00:29.000,-42.7040169,-8.6507303,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",752663.0612946005,9042999.998995796,"23S","Brasilia Time",2014-12-28 08:00:29.000
1018740992,true,2014-12-28 12:00:14.000,-42.7049011,-8.6503689,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",752565.9498711857,9043040.571443044,"23S","Brasilia Time",2014-12-28 09:00:14.000
1018740993,true,2014-12-28 13:00:19.000,-42.7054819,-8.6504475,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",752501.9500109392,9043032.260535099,"23S","Brasilia Time",2014-12-28 10:00:19.000
1018740994,true,2014-12-28 14:00:13.000,-42.7054872,-8.6504372,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",752501.3733365011,9043033.403648209,"23S","Brasilia Time",2014-12-28 11:00:13.000
1018740995,true,2014-12-28 15:00:07.000,-42.7054744,-8.6507408,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",752502.5802070725,9042999.804722073,"23S","Brasilia Time",2014-12-28 12:00:07.000
1018740996,true,2014-12-28 16:00:14.000,-42.7055158,-8.6507628,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",752498.0073052254,9042997.39810407,"23S","Brasilia Time",2014-12-28 13:00:14.000
1018740997,true,2014-12-28 17:00:30.000,-42.7055153,-8.6507467,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",752498.0730917566,9042999.179083088,"23S","Brasilia Time",2014-12-28 14:00:30.000
1018740998,true,2014-12-28 18:00:16.000,-42.7055714,-8.6507358,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",752491.9036248209,9043000.422288463,"23S","Brasilia Time",2014-12-28 15:00:16.000
1018740999,true,2014-12-28 19:00:06.000,-42.7054783,-8.6506781,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",752502.1926169547,9043006.744464593,"23S","Brasilia Time",2014-12-28 16:00:06.000
1018741000,true,2014-12-28 20:00:16.000,-42.7060864,-8.6486622,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",752436.5831444268,9043230.187851239,"23S","Brasilia Time",2014-12-28 17:00:16.000
1018741001,true,2014-12-28 21:00:46.000,-42.7060006,-8.6485211,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",752446.1240059225,9043245.742301894,"23S","Brasilia Time",2014-12-28 18:00:46.000
1018741002,true,2014-12-28 22:00:13.000,-42.7066067,-8.6473981,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",752380.1389034513,9043370.393329754,"23S","Brasilia Time",2014-12-28 19:00:13.000
1018741003,true,2014-12-28 23:00:54.000,-42.7110347,-8.6464864,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",751893.2091910681,9043474.19667599,"23S","Brasilia Time",2014-12-28 20:00:54.000
1018741004,true,2014-12-29 00:00:14.000,-42.7146114,-8.6440236,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",751501.038674017,9043749.044798104,"23S","Brasilia Time",2014-12-28 21:00:14.000
1018741005,true,2014-12-29 01:00:06.000,-42.7147172,-8.6439831,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",751489.416598531,9043753.595576685,"23S","Brasilia Time",2014-12-28 22:00:06.000
1018741006,true,2014-12-29 02:00:30.000,-42.7168294,-8.6433092,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",751257.3028810583,9043829.549783178,"23S","Brasilia Time",2014-12-28 23:00:30.000
1018741007,true,2014-12-29 03:00:13.000,-42.71661,-8.6433683,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",751281.4204202228,9043822.866235184,"23S","Brasilia Time",2014-12-29 00:00:13.000
1018741008,true,2014-12-29 04:00:29.000,-42.7166867,-8.64335,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",751272.9876101202,9043824.941544065,"23S","Brasilia Time",2014-12-29 01:00:29.000
1018741009,true,2014-12-29 05:00:13.000,-42.7184222,-8.6431747,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",751082.0191286586,9043845.481222834,"23S","Brasilia Time",2014-12-29 02:00:13.000
1018741010,true,2014-12-29 06:00:14.000,-42.7184156,-8.6406275,"gps","Panthera onca","35956","Lampiao","Jaguar Conservation in the Caatinga Biome",751084.4329849228,9044127.297608975,"23S","Brasilia Time",2014-12-29 03:00:14.000
